Student_ID,Age,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Collaboration_with_Peers_via_VR,Interest_in_Continuing_VR_Based_Learning,School_Support_for_VR_in_Curriculum,VR_Engagement_Score,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Grade_Level_Postgraduate,Grade_Level_Undergraduate,Field_of_Study_Business,Field_of_Study_Education,Field_of_Study_Engineering,Field_of_Study_Law,Field_of_Study_Medicine,Field_of_Study_Science,Subject_Biology,Subject_Computer Science,Subject_Economics,Subject_History,Subject_Math,Subject_Physics,Instructor_VR_Proficiency_Beginner,Instructor_VR_Proficiency_Intermediate,Stress_Level_with_VR_Usage_Low,Stress_Level_with_VR_Usage_Medium,Feedback_from_Educators_on_VR_Neutral,Feedback_from_Educators_on_VR_Positive,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,VR_Hours_Science,VR_Hours_Medicine,VR_Hours_Engineering,VR_Hours_Arts,VR_Hours_Business,VR_Hours_Education,VR_Hours_Law
STUD0581,24,False,-1.2817694706595533,-1.416325014634482,False,0.7396209764238533,True,3,False,Yes,True,-0.7798532990707587,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
STUD0582,26,False,0.3103325200240474,0.6856711483730604,False,-1.376806846231202,False,3,False,Yes,True,-0.7798532990707587,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0
STUD0583,19,False,-1.6001898687962735,0.6856711483730604,False,-1.376806846231202,True,5,False,Yes,False,-0.7798532990707587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
STUD0584,23,False,-0.008087878112672791,-0.014994239296120374,True,-1.376806846231202,False,4,False,No,False,-0.9390720208083575,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
STUD0585,30,False,0.6287529181607675,-1.416325014634482,True,-1.376806846231202,False,4,False,No,False,-1.2575094642835551,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
STUD0586,19,False,0.6287529181607675,-1.416325014634482,False,-1.376806846231202,True,4,True,Yes,False,-1.2575094642835551,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0
STUD0587,18,False,1.584014112570928,-0.7156596269653012,True,0.03414503553883489,False,4,True,Yes,False,-0.4614158555955612,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0
STUD0588,17,True,-0.008087878112672791,-0.014994239296120374,True,-1.376806846231202,True,5,True,Yes,False,-0.9390720208083575,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0
STUD0589,21,False,-0.6449286743861131,-1.416325014634482,False,0.7396209764238533,False,3,False,Yes,False,-0.7798532990707587,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
STUD0590,26,False,-0.008087878112672791,0.6856711483730604,True,-0.6713309053461836,False,1,False,Yes,True,-0.14297841212036366,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0
STUD0591,17,True,-0.008087878112672791,-1.416325014634482,True,-0.6713309053461836,False,4,True,No,True,-1.0982907425459563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0
STUD0592,23,True,1.584014112570928,0.6856711483730604,True,0.03414503553883489,True,3,True,Yes,False,0.49389647483003146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0
STUD0593,20,True,0.3103325200240474,1.3863365360422413,True,1.4450969173088717,False,4,True,No,True,2.5637398574188155,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0
STUD0594,29,False,0.6287529181607675,-1.416325014634482,True,-1.376806846231202,True,1,True,Yes,False,-1.2575094642835551,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
STUD0595,24,False,-0.32650827624939294,1.3863365360422413,True,-0.6713309053461836,False,1,False,No,False,0.1754590313548339,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0
STUD0596,29,True,-1.2817694706595533,1.3863365360422413,True,-0.6713309053461836,False,2,False,Yes,False,0.1754590313548339,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
STUD0597,22,True,-0.6449286743861131,-0.7156596269653012,True,-0.6713309053461836,True,3,False,Yes,True,-0.7798532990707587,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
STUD0598,17,True,-0.6449286743861131,-0.7156596269653012,False,0.7396209764238533,False,3,True,Yes,True,-0.14297841212036366,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
STUD0599,29,True,-0.6449286743861131,1.3863365360422413,False,-0.6713309053461836,False,3,False,No,True,0.1754590313548339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0
STUD0600,24,True,1.584014112570928,0.6856711483730604,False,0.03414503553883489,True,4,True,Yes,True,0.49389647483003146,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0
STUD0601,27,False,1.2655937144342078,0.6856711483730604,True,-0.6713309053461836,True,2,True,Yes,False,-0.14297841212036366,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0
STUD0602,17,True,-0.9633490725228332,0.6856711483730604,True,1.4450969173088717,False,4,False,Yes,True,1.7676462487308215,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
STUD0603,13,True,0.9471733162974876,-0.7156596269653012,False,-1.376806846231202,True,1,True,No,False,-1.0982907425459563,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0
STUD0604,18,False,-0.6449286743861131,-0.7156596269653012,True,0.7396209764238533,True,3,True,Yes,True,-0.14297841212036366,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0
STUD0605,29,False,-0.32650827624939294,-1.416325014634482,True,1.4450969173088717,False,4,False,Yes,True,-0.62063457733316,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0
STUD0606,25,True,-1.2817694706595533,-0.014994239296120374,False,-1.376806846231202,True,3,True,No,False,-0.9390720208083575,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
STUD0607,17,True,-0.9633490725228332,0.6856711483730604,True,1.4450969173088717,False,4,True,No,True,1.7676462487308215,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
STUD0608,21,True,0.3103325200240474,-0.014994239296120374,True,-0.6713309053461836,False,3,False,No,False,-0.4614158555955612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
STUD0609,29,True,-0.6449286743861131,0.6856711483730604,True,-1.376806846231202,True,2,False,Yes,True,-0.7798532990707587,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
STUD0610,22,False,-0.9633490725228332,-1.416325014634482,False,-1.376806846231202,True,4,True,Yes,False,-1.2575094642835551,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0
STUD0611,12,False,-0.6449286743861131,-0.014994239296120374,True,0.7396209764238533,False,5,True,No,False,0.49389647483003146,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
STUD0612,13,False,-1.2817694706595533,-1.416325014634482,True,0.7396209764238533,True,4,False,No,True,-0.7798532990707587,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
STUD0613,17,True,1.584014112570928,-0.014994239296120374,True,1.4450969173088717,True,4,False,Yes,True,0.9715526400428278,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10
STUD0614,28,False,-0.32650827624939294,-1.416325014634482,True,0.03414503553883489,True,5,False,Yes,True,-0.9390720208083575,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0
STUD0615,22,False,0.3103325200240474,-1.416325014634482,False,-1.376806846231202,True,5,True,No,True,-1.2575094642835551,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
STUD0616,23,True,0.9471733162974876,1.3863365360422413,True,0.03414503553883489,False,3,True,Yes,True,0.9715526400428278,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0
STUD0617,28,False,1.584014112570928,1.3863365360422413,False,0.03414503553883489,False,1,False,No,True,0.9715526400428278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0
STUD0618,25,True,-0.32650827624939294,1.3863365360422413,False,0.03414503553883489,True,2,True,No,False,0.9715526400428278,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
STUD0619,18,True,-0.32650827624939294,-1.416325014634482,True,-1.376806846231202,True,3,True,No,True,-1.2575094642835551,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0
STUD0620,15,False,-1.2817694706595533,0.6856711483730604,True,-0.6713309053461836,True,3,True,No,False,-0.14297841212036366,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
STUD0621,29,True,-0.6449286743861131,0.6856711483730604,False,1.4450969173088717,True,5,False,Yes,True,1.7676462487308215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0
STUD0622,13,True,0.3103325200240474,-0.014994239296120374,True,1.4450969173088717,False,4,False,No,True,0.9715526400428278,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0
STUD0623,15,False,-1.6001898687962735,1.3863365360422413,False,1.4450969173088717,False,5,True,Yes,False,2.5637398574188155,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
STUD0624,14,False,-1.2817694706595533,-1.416325014634482,True,-1.376806846231202,True,5,True,Yes,True,-1.2575094642835551,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
STUD0625,14,False,1.584014112570928,-1.416325014634482,True,0.7396209764238533,False,4,True,No,True,-0.7798532990707587,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0
STUD0626,20,True,0.9471733162974876,1.3863365360422413,True,0.03414503553883489,False,2,True,No,True,0.9715526400428278,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0
STUD0627,12,False,1.584014112570928,-0.014994239296120374,False,0.03414503553883489,False,4,False,Yes,False,0.016240309617235126,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0
STUD0628,29,False,-0.008087878112672791,-0.7156596269653012,True,0.03414503553883489,True,5,True,No,True,-0.4614158555955612,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0
STUD0629,12,False,-0.6449286743861131,1.3863365360422413,True,-1.376806846231202,False,3,True,Yes,False,-0.62063457733316,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0
STUD0630,19,True,-0.008087878112672791,-1.416325014634482,True,0.7396209764238533,True,2,False,Yes,True,-0.7798532990707587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0
STUD0631,17,True,-0.32650827624939294,-1.416325014634482,True,0.7396209764238533,False,3,False,Yes,False,-0.7798532990707587,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
STUD0632,17,True,-1.6001898687962735,-0.014994239296120374,True,0.7396209764238533,False,2,True,No,False,0.49389647483003146,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
STUD0633,28,False,-0.32650827624939294,-0.014994239296120374,False,0.7396209764238533,False,5,False,Yes,True,0.49389647483003146,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
STUD0634,29,True,-0.6449286743861131,0.6856711483730604,True,1.4450969173088717,True,3,False,No,True,1.7676462487308215,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
STUD0635,30,True,0.6287529181607675,1.3863365360422413,False,-1.376806846231202,False,4,True,No,True,-0.62063457733316,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
STUD0636,19,False,-1.2817694706595533,-0.7156596269653012,True,-1.376806846231202,False,2,False,Yes,False,-1.0982907425459563,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
STUD0637,24,True,-1.2817694706595533,-1.416325014634482,False,0.7396209764238533,False,4,False,Yes,True,-0.7798532990707587,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
STUD0638,21,False,-0.32650827624939294,-1.416325014634482,False,0.03414503553883489,True,2,True,Yes,True,-0.9390720208083575,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0
STUD0639,29,True,-1.2817694706595533,1.3863365360422413,True,1.4450969173088717,False,5,True,Yes,False,2.5637398574188155,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
STUD0640,27,True,1.584014112570928,0.6856711483730604,True,-1.376806846231202,True,1,True,Yes,False,-0.7798532990707587,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10,0,0
STUD0641,13,False,1.584014112570928,0.6856711483730604,True,-1.376806846231202,True,4,True,No,False,-0.7798532990707587,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0
STUD0642,13,False,-0.008087878112672791,0.6856711483730604,True,1.4450969173088717,False,5,False,No,True,1.7676462487308215,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
STUD0643,18,True,1.584014112570928,-0.014994239296120374,True,0.03414503553883489,True,4,False,Yes,True,0.016240309617235126,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0
STUD0644,27,True,-0.32650827624939294,-0.7156596269653012,True,-1.376806846231202,False,4,True,No,False,-1.0982907425459563,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
STUD0645,29,False,-0.9633490725228332,-0.7156596269653012,True,-0.6713309053461836,False,2,True,No,False,-0.7798532990707587,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0
STUD0646,21,True,1.584014112570928,-0.014994239296120374,False,-1.376806846231202,False,1,True,No,False,-0.9390720208083575,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0
STUD0647,17,False,1.584014112570928,0.6856711483730604,True,-1.376806846231202,True,2,True,Yes,False,-0.7798532990707587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,10,0,0,0,0
STUD0648,30,False,-0.6449286743861131,0.6856711483730604,True,-1.376806846231202,False,2,False,No,True,-0.7798532990707587,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0
STUD0649,17,False,1.2655937144342078,1.3863365360422413,True,0.7396209764238533,True,1,True,No,True,1.7676462487308215,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
STUD0650,21,False,0.9471733162974876,0.6856711483730604,False,-0.6713309053461836,True,3,False,Yes,True,-0.14297841212036366,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0
STUD0651,19,False,-0.6449286743861131,0.6856711483730604,False,0.03414503553883489,False,4,False,Yes,True,0.49389647483003146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0
STUD0652,17,True,0.3103325200240474,-0.7156596269653012,False,0.03414503553883489,False,4,True,No,True,-0.4614158555955612,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
STUD0653,28,True,1.2655937144342078,-0.7156596269653012,False,-0.6713309053461836,False,2,False,Yes,False,-0.7798532990707587,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
STUD0654,20,True,-0.008087878112672791,-0.014994239296120374,True,-1.376806846231202,True,4,True,Yes,True,-0.9390720208083575,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,5,0,0
STUD0655,28,False,-0.6449286743861131,1.3863365360422413,True,-0.6713309053461836,True,5,True,Yes,True,0.1754590313548339,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0
STUD0656,24,False,0.9471733162974876,-0.014994239296120374,False,-1.376806846231202,False,2,True,Yes,True,-0.9390720208083575,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0
STUD0657,19,True,0.9471733162974876,0.6856711483730604,False,0.7396209764238533,False,3,False,Yes,False,1.1307713617804265,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8,0,0,0
STUD0658,23,True,1.2655937144342078,0.6856711483730604,False,1.4450969173088717,False,4,True,Yes,False,1.7676462487308215,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0
STUD0659,23,False,-0.9633490725228332,-1.416325014634482,False,-0.6713309053461836,True,1,False,Yes,False,-1.0982907425459563,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0
STUD0660,18,False,1.2655937144342078,0.6856711483730604,True,-0.6713309053461836,True,1,False,Yes,False,-0.14297841212036366,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0
STUD0661,21,True,-0.6449286743861131,0.6856711483730604,False,-0.6713309053461836,True,1,False,No,False,-0.14297841212036366,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0
STUD0662,24,True,1.584014112570928,-0.014994239296120374,False,1.4450969173088717,False,3,True,Yes,False,0.9715526400428278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0
STUD0663,30,True,0.3103325200240474,0.6856711483730604,True,-0.6713309053461836,True,3,True,Yes,False,-0.14297841212036366,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
STUD0664,21,True,-0.6449286743861131,-1.416325014634482,False,1.4450969173088717,True,1,False,No,False,-0.62063457733316,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0
STUD0665,19,False,-0.6449286743861131,0.6856711483730604,True,-0.6713309053461836,True,5,True,No,False,-0.14297841212036366,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0
STUD0666,26,False,-0.9633490725228332,1.3863365360422413,False,-0.6713309053461836,True,3,False,Yes,True,0.1754590313548339,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
STUD0667,26,True,0.9471733162974876,0.6856711483730604,True,1.4450969173088717,False,3,True,Yes,True,1.7676462487308215,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,8,0,0,0,0,0
STUD0668,19,False,0.6287529181607675,1.3863365360422413,True,0.03414503553883489,True,5,True,Yes,False,0.9715526400428278,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
STUD0669,28,False,-0.9633490725228332,-0.014994239296120374,True,-0.6713309053461836,True,2,False,No,True,-0.4614158555955612,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
STUD0670,14,True,-0.6449286743861131,1.3863365360422413,False,1.4450969173088717,True,3,True,No,True,2.5637398574188155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0
STUD0671,21,False,-0.6449286743861131,-1.416325014634482,True,-1.376806846231202,False,1,False,Yes,False,-1.2575094642835551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
STUD0672,27,True,-0.6449286743861131,-0.014994239296120374,True,1.4450969173088717,False,1,False,No,False,0.9715526400428278,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
STUD0673,29,True,-1.2817694706595533,0.6856711483730604,True,0.03414503553883489,False,3,False,No,True,0.49389647483003146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
STUD0674,30,False,0.6287529181607675,-0.7156596269653012,False,0.03414503553883489,False,1,False,No,True,-0.4614158555955612,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0
STUD0675,27,False,0.9471733162974876,1.3863365360422413,False,1.4450969173088717,True,3,False,No,False,2.5637398574188155,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0
STUD0676,26,True,1.584014112570928,-0.7156596269653012,False,-0.6713309053461836,True,4,True,Yes,True,-0.7798532990707587,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0
STUD0677,14,False,-0.9633490725228332,1.3863365360422413,True,-1.376806846231202,False,3,False,Yes,False,-0.62063457733316,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0
STUD0678,27,True,1.2655937144342078,-1.416325014634482,True,-1.376806846231202,True,2,True,No,False,-1.2575094642835551,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0
STUD0679,16,False,-0.008087878112672791,-0.7156596269653012,True,-1.376806846231202,True,1,False,Yes,False,-1.0982907425459563,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
STUD0680,17,True,0.6287529181607675,0.6856711483730604,True,0.03414503553883489,True,3,False,Yes,False,0.49389647483003146,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7
STUD0681,18,False,1.584014112570928,0.6856711483730604,True,1.4450969173088717,True,3,False,No,False,1.7676462487308215,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
STUD0682,21,False,-0.9633490725228332,-0.7156596269653012,True,1.4450969173088717,False,5,True,Yes,True,0.1754590313548339,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
